Default,age,card_age,cashAmt_mean,cashAmt_non_null_months,cashCnt_mean,cashCnt_non_null_months,cashTotalAmt,cashTotalCnt,inCourt,isBlackList,isCrime,isDue,monthCardLargeAmt,noTransWeekPre,onlineTransAmt,onlineTransCnt,publicPayAmt,publicPayCnt,transAmt_mean,transAmt_non_null_months,transCnt_mean,transCnt_non_null_months,transTotalAmt,transTotalCnt,Default,maritalStatus_1,maritalStatus_2,maritalStatus_0,education_1,education_2,education_3,education_4,education_0,idVerify_0,idVerify_1,idVerify_2,threeVerify_1,threeVerify_2,threeVerify_0,Han_0,Han_1,netLength_1,netLength_2,netLength_3,netLength_4,netLength_0,sex_0,sex_1,sex_2,CityId_1,CityId_2,CityId_3,trans_total,total_withdraw,avg_per_withdraw,avg_per_online_spend,avg_per_public_spend,bad_record
0,55,6,1933.333333,3,1,3,5800,3,0,0,0,0,13560,0.83,15060,42,0,0,3765,4,10.25,4,15060,39,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,38591.25,1933.333333,1933.333333,358.571429,0,0
0,35,76,5000,1,1,1,5000,1,0,0,0,0,31860,0.42,-95500,12,180,1,7271.818182,11,1.090909091,11,80020,12,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,7932.892563,5000,5000,-7958.333333,180,0
0,26,8,0,0,0,0,0,0,0,0,0,0,360,0.94,280,2,0,0,213.3333333,3,1.333333333,3,640,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,284.444444,0,0,140,0,0
0,42,31,6562.5,8,3.5,8,52500,28,0,0,0,0,140,0.71,0,0,0,0,35,8,0.25,8,290,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,8.75,22968.75,1875,0,0,0
0,25,73,0,0,0,0,0,0,0,0,0,0,50,0.96,50,2,0,0,50,1,1,1,50,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,50,0,0,25,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,38,36,2450,6,1.5,6,14700,9,0,0,0,0,9350,0.46,-10170,54,15970,21,4278.333333,12,2.833333333,12,51370,36,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,12121.94444,3675,1633.333333,-188.333333,760.47619,0
0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,30,39,0,0,0,0,0,0,0,0,0,0,5000,0.88,-2400,2,0,0,1275,4,1,4,5100,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1275,0,0,-1200,0,0
0,29,55,100,1,1,1,100,1,0,0,0,0,900,0.9,900,1,900,1,300,5,1,5,1500,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,300,100,100,900,900,0
0,29,25,1000,1,1,1,1000,1,0,0,0,0,14480,0.06,-658730,234,69420,24,10730.83333,12,7.583333333,12,128820,93,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,81375.48608,1000,1000,-2815.08547,2892.5,0
0,29,48,6000,1,2,1,6000,2,1,0,0,0,9340,0.46,-137820,27,0,0,2754.166667,12,0.666666667,12,33060,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1836.111112,12000,3000,-5104.444444,0,1
0,25,2,100,1,1,1,100,1,1,0,1,0,0,0.96,-4000,4,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,100,100,-1000,0,2
0,41,35,0,0,0,0,0,0,0,0,0,0,26360,0.58,20910,42,2150,10,5006.666667,9,4,9,45110,36,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,20026.66667,0,0,497.857143,215,0
0,41,64,1366.666667,3,1.666666667,3,4100,5,0,0,0,0,17580,0.48,55400,48,26830,12,5334.545455,11,4.181818182,11,58720,45,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,22308.09918,2277.777779,820,1154.166667,2235.833333,0
0,37,26,10780,10,4.1,10,107800,41,0,0,0,0,27550,0.4,-240280,48,-44580,7,16079,10,3.2,10,160810,33,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,51452.8,44198,2629.268293,-5005.833333,-6368.571429,0
0,39,31,1700,1,1,1,1700,1,0,0,0,0,23820,0.12,-995680,162,-530870,90,5786.666667,12,1.083333333,12,69500,12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,6268.888887,1700,1700,-6146.17284,-5898.555556,0
0,26,24,0,0,0,0,0,0,0,0,0,0,2500,0.96,-2500,1,0,0,1250,2,1,2,2500,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1250,0,0,-2500,0,0
0,28,9,1850,2,2,2,3700,4,0,0,0,0,74350,0.56,66090,84,11030,5,38796.25,8,8.375,8,310400,69,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,324918.5938,3700,925,786.785714,2206,0
0,34,32,500,1,1,1,500,1,0,0,0,0,13260,0.02,-1745320,306,15360,12,3776.666667,12,4.416666667,12,45370,51,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,16680.27778,500,500,-5703.660131,1280,0
0,52,19,2614.285714,7,2.285714286,7,18300,16,1,1,0,0,86940,0.56,22030,8,18190,6,12301.11111,9,2,9,110730,18,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,24602.22222,5975.510204,1143.75,2753.75,3031.666667,2
0,53,11,3500,2,1.5,2,7000,3,0,0,0,0,11220,0.83,-16800,21,-35000,2,8976,5,2.6,5,44910,12,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,23337.6,5250,2333.333333,-800,-17500,0
0,29,33,0,0,0,0,0,0,0,0,0,0,12000,0.94,15000,2,0,0,5013.333333,3,1.333333333,3,15040,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,6684.444442,0,0,7500,0,0
0,34,40,0,0,0,0,0,0,0,0,0,0,1060,0.15,-595260,159,2230,7,289.1666667,12,1.25,12,3500,15,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,361.458333,0,0,-3743.773585,318.571429,0
0,46,3,600,1,1,1,600,1,0,1,0,0,0,0.94,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,600,600,0,0,1
0,41,4,800,1,2,1,800,2,0,0,0,0,0,0.96,0,0,0,0,0,2,0.5,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1600,400,0,0,0
0,46,12,0,0,0,0,0,0,0,0,0,0,3750,0.98,0,0,0,0,3750,1,1,1,3750,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3750,0,0,0,0,0
0,24,3,1350,2,2,2,2700,4,0,0,0,0,1580,0.9,1300,2,0,3,850,2,3,2,1700,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2550,2700,675,650,0,0
0,53,29,2991,10,2.5,10,29910,25,0,0,0,0,15930,0.12,-61980,114,-42780,27,6178.333333,12,5.083333333,12,74200,63,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,31406.52777,7477.5,1196.4,-543.684211,-1584.444444,0
0,39,25,1500,3,1,3,4500,3,0,0,0,0,13680,0.38,-20950,54,900,10,2840,10,2.1,10,28470,21,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5964,1500,1500,-387.962963,90,0
0,25,34,0,0,0,0,0,0,0,0,0,0,0,0.9,-2700,15,0,10,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-180,0,0
0,28,42,0,0,0,0,0,0,0,0,0,1,180,0.94,240,3,0,0,120,2,1.5,2,240,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,180,0,0,80,0,1
0,33,43,800,2,1.5,2,1600,3,0,0,0,0,37100,0.75,17310,42,15910,8,17147.5,4,6.75,4,68610,25,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,115745.625,1200,533.333333,412.142857,1988.75,0
0,26,6,0,0,0,0,0,0,0,0,0,0,2300,0.98,2300,1,0,0,2300,1,1,1,2300,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2300,0,0,2300,0,0
0,44,52,0,0,0,0,0,0,1,0,0,0,2050,0.71,680,15,0,0,407.5,8,2.625,8,3280,21,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1069.6875,0,0,45.333333,0,1
0,53,44,350,2,1,2,700,2,0,0,0,0,990,0.88,-2090,6,0,0,563.3333333,3,1,3,1690,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,563.333333,350,350,-348.333333,0,0
0,37,15,7000,1,2,1,7000,2,0,0,0,0,20300,0.9,0,0,20900,7,6562.5,4,2.25,4,26250,9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,14765.625,14000,3500,0,2985.714286,0
0,24,30,1000,7,1.428571429,7,7000,10,0,0,0,0,2100,0.62,-5300,4,0,0,682,10,1.3,10,6840,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,886.6,1428.571429,700,-1325,0,0
0,48,7,100,1,1,1,100,1,0,0,0,0,980,0.94,0,0,0,0,490,2,1.5,2,980,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,735,100,100,0,0,0
0,31,9,2300,2,2,2,4600,4,0,0,0,0,2050,0.54,-197190,37,1600,2,514.4444444,9,2.555555556,9,4650,23,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1314.691358,4600,1150,-5329.459459,800,0
0,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,29,37,0,0,0,0,0,0,0,0,0,0,27190,0.25,63330,129,4890,9,8545.833333,12,7.083333333,12,102620,87,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,60532.98611,0,0,490.930233,543.333333,0
1,27,6,300,1,1,1,300,1,0,0,0,0,580,0.96,0,0,0,0,290,2,1,2,580,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,290,300,300,0,0,0
0,41,5,0,0,0,0,0,0,0,0,0,0,9930,0.71,-2900,45,10740,15,3832.5,4,5.5,4,15350,21,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,21078.75,0,0,-64.444444,716,0
1,33,44,833.3333333,3,1.666666667,3,2500,5,0,0,0,0,12680,0.15,-18980,192,14990,69,3580.909091,11,5.545454545,11,39430,60,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,19857.76859,1388.888889,500,-98.854167,217.246377,0
0,47,9,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,3,0.666666667,3,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1,27,5,2200,2,6,2,4400,12,0,0,0,0,2000,0.79,-2920,5,0,0,500,4,0.25,4,2000,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,125,13200,366.666667,-584,0,0
1,26,6,1200,4,2.5,4,4800,10,0,0,0,0,800,0.75,440,2,0,0,378,5,2,5,1900,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,756,3000,480,220,0,0
0,40,7,0,0,0,0,0,0,0,0,0,0,9080,0.92,0,0,0,0,3726.666667,3,1.666666667,3,11180,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6211.111113,0,0,0,0,0
1,28,4,0,0,0,0,0,0,0,0,0,0,20,0.75,-150800,51,0,0,5,4,0.25,4,20,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.25,0,0,-2956.862745,0,0
1,27,61,250,2,1,2,500,2,0,0,0,0,9000,0.9,9000,1,0,0,2747.5,4,1,4,10990,4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2747.5,250,250,9000,0,0
1,24,16,3600,5,5.8,5,18000,29,0,0,0,0,32070,0.65,5270,51,6790,6,6231.25,8,4.625,8,49870,39,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,28819.53125,20880,620.689655,103.333333,1131.666667,0
1,27,17,0,0,0,0,0,0,0,0,0,0,37680,0.35,-86980,45,0,1,5928.333333,12,0.833333333,12,71140,10,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4940.277776,0,0,-1932.888889,0,0
1,43,58,1600,3,1,3,4800,3,0,0,0,0,2300,0.77,0,0,0,0,625,8,2.375,8,5030,18,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1484.375,1600,1600,0,0,0
1,28,39,133.3333333,3,1.333333333,3,400,4,0,0,0,1,660,0.69,180,7,0,0,151,10,1.8,10,1540,18,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,271.8,177.777778,100,25.714286,0,1
1,32,14,1166.666667,3,2,3,3500,6,0,0,0,0,1830,0.87,-1450,10,1830,7,457.5,4,0.5,4,1830,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,228.75,2333.333334,583.333333,-145,261.428571,0
1,26,82,500,1,1,1,500,1,0,0,0,0,8080,0.88,-5960,10,2780,1,3778,5,1,5,18890,5,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3778,500,500,-596,2780,0
1,32,81,0,0,0,0,0,0,0,0,0,0,120,0.87,0,0,0,0,72.5,4,1.75,4,300,7,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,126.875,0,0,0,0,0
1,29,28,0,0,0,0,0,0,0,0,0,0,51520,0.71,82880,21,0,0,9430,9,2.444444444,9,84880,21,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,23051.11111,0,0,3946.666667,0,0
1,32,65,0,0,0,0,0,0,0,0,0,0,40100,0.96,0,0,0,0,40100,1,2,1,40100,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,80200,0,0,0,0,0
1,25,4,0,0,0,0,0,0,0,0,0,0,1550,0.94,-11800,4,1550,1,1306.666667,3,1.666666667,3,3920,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2177.777779,0,0,-2950,1550,0
1,54,19,0,0,0,0,0,0,0,0,0,0,3010,0.65,100,8,0,6,691.1111111,9,1.222222222,9,6240,9,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,844.691358,0,0,12.5,0,0
1,48,13,400,3,1,3,1200,3,0,0,0,0,3030,0.79,-2240,9,0,0,2345,6,1,6,14100,6,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2345,400,400,-248.888889,0,0
1,28,60,566.6666667,3,1,3,1700,3,0,0,0,0,20400,0.48,-3265780,96,-114140,5,2576.666667,9,1.111111111,9,23190,10,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2862.962963,566.666667,566.666667,-34018.54167,-22828,0
1,48,23,200,1,1,1,200,1,0,0,0,0,170,0.94,0,0,0,0,56.66666667,3,1,3,170,3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,56.666667,200,200,0,0,0
1,31,25,100,1,1,1,100,1,0,0,0,0,0,0.56,-9040,35,-100,1,0,9,0.111111111,9,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,100,100,-258.285714,-100,0
1,43,36,3566.666667,9,2.777777778,9,32100,25,0,0,0,0,9910,0.5,-48730,36,8040,12,1653.333333,12,1.5,12,19850,18,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2480,9907.407409,1284,-1353.611111,670,0
1,22,40,1830,10,3,10,18300,30,0,0,0,0,27720,0.27,-9100,255,-25750,36,12783,10,11.4,10,127860,120,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,145726.2,5490,610,-35.686275,-715.277778,0
1,28,0,0,0,0,0,0,0,0,0,0,0,11600,0.88,-6500,3,0,4,2900,4,1,4,11600,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2900,0,0,-2166.666667,0,0
1,43,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,32,78,0,0,0,0,0,0,1,1,0,1,1000,0.62,1520,15,2400,6,407.7777778,9,3.888888889,9,3700,36,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1585.802469,0,0,101.333333,400,3
1,27,2,0,0,0,0,0,0,0,0,0,0,300,0.98,0,0,0,0,300,1,3,1,300,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,900,0,0,0,0,0
1,43,34,0,0,0,0,0,0,0,0,0,0,80,0.92,80,3,80,3,40,2,0.5,2,80,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20,0,0,26.666667,26.666667,0
1,33,12,800,4,2.75,4,3200,11,0,0,0,0,13680,0.81,-100,9,0,0,3826,5,3.2,5,19150,15,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,12243.2,2200,290.909091,-11.111111,0,0
1,26,15,100,1,1,1,100,1,0,0,0,0,29390,0.44,-1780,102,31790,45,4679.166667,12,4.083333333,12,56180,48,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,19106.59722,100,100,-17.45098,706.444444,0
1,46,54,1000,1,1,1,1000,1,0,1,0,0,24130,0.33,26390,51,12370,27,6760.833333,12,3.666666667,12,81170,42,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,24789.72222,1000,1000,517.45098,458.148148,1
1,37,14,725,4,2.5,4,2900,10,0,0,0,0,48270,0.25,-722040,186,0,0,14710.90909,11,2.272727273,11,161840,24,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,33433.8843,1812.5,290,-3881.935484,0,0
1,49,9,0,0,0,0,0,0,0,0,0,0,81710,0.69,266100,72,16280,9,44345,6,11.66666667,6,266100,72,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,517358.3335,0,0,3695.833333,1808.888889,0
1,47,76,11100,5,2.8,5,55500,14,0,0,0,0,18930,0.62,47210,24,46830,7,5955,10,2.6,10,59570,24,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15483,31080,3964.285714,1967.083333,6690,0
1,29,59,3700,4,2,4,14800,8,0,0,0,1,2590,0.29,13090,27,3060,10,1103.333333,12,2.25,12,13290,27,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2482.499999,7400,1850,484.814815,306,1
1,53,17,900,1,1,1,900,1,0,0,0,0,11780,0.94,11780,1,0,0,5890,2,0.5,2,11780,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2945,900,900,11780,0,0
1,25,47,3250,2,1.5,2,6500,3,0,0,0,0,520,0.9,520,1,0,0,206.6666667,3,0.666666667,3,620,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,137.777778,4875,2166.666667,520,0,0
1,31,2,0,0,0,0,0,0,0,0,0,0,21140,0.9,-58340,18,0,0,20570,2,2.5,2,41140,5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,51425,0,0,-3241.111111,0,0
1,23,43,3000,2,1.5,2,6000,3,0,0,0,0,81900,0.5,-134370,72,-41060,10,12691.81818,11,3.181818182,11,139650,33,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,40383.05785,4500,2000,-1866.25,-4106,0
1,27,12,0,0,0,0,0,0,0,0,0,0,0,0.83,-33700,7,-4970,1,0,8,0,8,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-4814.285714,-4970,0
1,29,20,0,0,0,0,0,0,0,1,0,1,0,0.9,-2400,5,0,0,0,3,0.333333333,3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-480,0,2
1,38,47,0,0,0,0,0,0,0,0,0,0,1850,0.94,0,0,0,0,1730,2,2.5,2,3460,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4325,0,0,0,0,0
1,34,26,0,0,0,0,0,0,0,0,0,0,3000,0.94,0,0,0,0,1600,2,1.5,2,3200,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2400,0,0,0,0,0
1,23,58,533.3333333,3,1.333333333,3,1600,4,0,0,0,0,27490,0.48,-6070,87,36750,27,5296,10,5.1,10,52990,51,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,27009.6,711.111111,400,-69.770115,1361.111111,0
1,30,8,3000,1,2,1,3000,2,0,0,0,0,3000,0.85,-2730,7,0,0,1284,5,0.8,5,6420,4,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1027.2,6000,1500,-390,0,0
1,27,48,8000,2,5,2,16000,10,0,0,0,0,47440,0.4,-211010,105,24540,10,8765.833333,12,3.333333333,12,105260,39,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,29219.44444,40000,1600,-2009.619048,2454,0
1,32,3,0,0,0,0,0,0,0,0,0,0,0,0.96,-1470,2,0,0,0,2,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-735,0,0
1,40,16,500,1,1,1,500,1,0,0,0,0,5330,0.79,26290,10,24990,9,2913.333333,9,1.111111111,9,26290,10,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3237.037036,500,500,2629,2776.666667,0
1,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,24,28,660,5,2,5,3300,10,0,0,0,0,17400,0.25,38440,126,31330,54,6374.166667,12,6.333333333,12,76560,78,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,40369.72222,1320,330,305.079365,580.185185,0
1,29,31,5016.666667,6,2.666666667,6,30100,16,0,0,1,0,70420,0.67,-56790,8,1300,2,12337.14286,7,4.285714286,7,86380,30,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,52873.4694,13377.77778,1881.25,-7098.75,650,1
1,30,29,250,2,1.5,2,500,3,0,0,0,0,10460,0.54,17260,30,3980,5,2196.666667,12,2.416666667,12,26400,27,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5308.611113,375,166.666667,575.333333,796,0
1,50,0,0,0,0,0,0,0,0,0,0,0,0,0.94,-7000,4,0,0,0,2,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-1750,0,0
1,26,9,650,4,1.5,4,2600,6,0,0,0,0,640,0.69,240,18,0,0,270,5,7.2,5,1370,36,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1944,975,433.333333,13.333333,0,0
1,24,13,2840,5,1.6,5,14200,8,0,0,0,0,1430,0.69,-6710,12,1430,1,240,8,0.25,8,1920,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,60,4544,1775,-559.166667,1430,0
